id_,name,birthday,is_birthday_public,comment,favorite_card_id,favorite_card_before_awake,mst_achievement_id,mst_achievement_id_list,lp,album_count,story_count
4b6c5e0adb114376bbfb58077e626c00,765,,0,讓我們戰鬥到最後吧,4b6c5e0a-db11-4376-bbfb-58077e626c00_604,0,541,"541,1192,737,1307,1135,1137,1139,1141,1143,1145,1147,1149,1151,1153,1155,1157,1159,1091,1240,771",3700,55,0
2937e55275594782a505dc59c936b017,魚,,0,怪人,2937e552-7559-4782-a505-dc59c936b017_171,0,531,"531,1172,602,220,219,64,63,922,772,1104,411,322,1239,788,938,483,453,426,384,347,771,1329,736,1306",3729,55,0
8b9ad09b44a04c07a87c0b919b0530ef,Randy@随便打打,,0,努力！感謝！笑顔！うちらは乃木坂　上り坂46,8b9ad09b-44a0-4c07-a87c-0b919b0530ef_468,1,514,"514,368,568,537,1138",3137,55,0
6c68d42f683f40f19cf593e5e4731ed7,粗乃丸,,0,感謝大家2年的陪伴 日版 3DJMPZHJ 來去當難民了QAQ,6c68d42f-683f-40f1-9cf5-93e5e4731ed7_572,0,1166,"1166,832,1060,411,596,818,1049,528",3769,55,0
4321d1bc7f804c1a8fecdc924150d2b9,LIN,,0,~~~,4321d1bc-7f80-4c1a-8fec-dc924150d2b9_126,0,263,,3711,55,0
a304d775cb38446a8d7ba91c9e60f11c,鑽石天使~翼大媽,,0,桜の守護～謝謝大家的花籃，繼續送到最後一天。,a304d775-cb38-446a-8d7b-a91c9e60f11c_287,0,1307,"1307,1164,594",3754,55,0
84cf4526eef94a018a28fec1c1ff26db,リーン,,0,夜露死苦！！！,84cf4526-eef9-4a01-8a28-fec1c1ff26db_397,1,26,"26,367,398,952,735,736,1305,43,121,126,755,737,1150,1188,1220,1222,1230,1307,408,409,443",3756,55,0
983ed70336074b5fb97ecab399ed0030,Nelson,,0,PPP,983ed703-3607-4b5f-b97e-cab399ed0030_444,1,616,"616,1186,498,620,1190,1164,1144,1170,1168,1206",3609,55,0
d86a2e261a284f9387dd1e4d9b30d27c,luka,,0,幸代姐天下第一！！！！,d86a2e26-1a28-4f93-87dd-1e4d9b30d27c_197,0,30,"30,923,874,64,1162,1172,1232,1199,56",3652,55,0
8da43e7d315a49bf82366d69c4d7434a,老天鵝的,,0,請多多指教！愛馬仕萬歲,8da43e7d-315a-49bf-8236-6d69c4d7434a_197,1,771,"771,25,1058,1049,1047,1048,1057,1307",3600,55,0
b107abdd450b4e049a32c41288d3a207,EMP#ありがとう,,0,有緣自然會在日版遇到■さあ、お前の罪を数えろ！,b107abdd-450b-4e04-9a32-c41288d3a207_483,1,1184,1184,3300,55,0
f067f6b150384868b52da6eb13a964c9,工藤,,0,兩年來謝謝各位，期待在日版相見 日版ID:NRR5TAEE,f067f6b1-5038-4868-b52d-a6eb13a964c9_195,0,468,468,3472,55,0
e58b72d24c124aee8df8cc2be1c2c229,劇場時光,,0,一起種田，請多多指教！,e58b72d2-4c12-4aee-8df8-cc2be1c2c229_9001,1,1198,"1198,1167,1188,1218,1049,630,608,648,632",3349,55,0
98dcd9139de641c1b32a62b789e7af59,白鸟,,0,88,98dcd913-9de6-41c1-b32a-62b789e7af59_304,1,1162,"1162,1198,592,526,246,282,198,129,153,670,873,1013,1239",3164,55,0
3493a1b5a0644678936ecc47966feb60,紅鬼少,,0,可奈生日快樂！ 啦啦啦！,3493a1b5-a064-4678-936e-cc47966feb60_143,1,96,96,3613,55,0
0bf84f38d6ac40579037bc39491c3e5d,逍遙,,0,唉……….,0bf84f38-d6ac-4057-9037-bc39491c3e5d_628,1,1136,1136,3467,55,0
7879acd7e3ec4675826f6defec6d3324,輸出食斤,,0,最後のお仕事遂行中。みんな元気でな,7879acd7-e3ec-4675-826f-6defec6d3324_379,0,566,"566,592,622,513,669,498,788,873,1074,1136,1162",2966,55,0
62900873785f458f97856223d20fac97,雜草,,0,日服回來的台灣休閒歌織P 請多指教 虹色letter 25位 花樣weekend 16位達成 台版 再見。,62900873-785f-458f-9785-6223d20fac97_195,1,284,"284,30,90,81,115,85,65,64,121,119,125,468,347,620,667,629,655,625,605,803,1236",3328,55,0
c4e234f6a1a94fbc9034ba2a74b81c51,ホンコン,,0,日本から参加,c4e234f6-a1a9-4fbc-9034-ba2a74b81c51_251,0,626,"626,88,1196",3453,55,0
7af8b571fbc9469d928636eb8f8786dd,天野の楓,,0,請多加好友（■◡■）,7af8b571-fbc9-469d-9286-36eb8f8786dd_194,1,641,"641,101,475,320,919,665",3666,55,0
fbc1ae41df6740cb83710fba631e58b6,Cookie,,0,我會每天送花籃呦，歡迎加友,fbc1ae41-df67-40cb-8371-0fba631e58b6_631,1,1224,"1224,1218,1188,1170,1178",3407,55,0
80916c44847b438baff8f0d5310b2011,Susan,,0,春香閣下萬歲！！！,80916c44-847b-438b-aff8-f0d5310b2011_103,1,564,,3564,55,0
e82986573f52412791cbc30e467de0b0,TaKi,,0,謝謝各位的陪伴，有緣再會,e8298657-3f52-4127-91cb-c30e467de0b0_210,1,1226,"1226,656,1239,739,969,1075,274",3620,55,0
dfcab0d1ff6947118900e6da47b76033,半糖,,0,請多多指教！！,dfcab0d1-ff69-4711-8900-e6da47b76033_194,1,683,"683,684,685,686,687,688,689,690,692,691,693,697,694,696,695,701,702,703,704,700,698,699,705,709,710,713,706,708,712,711,707,714,718,722,717,725,723,724,720,719,715,721,716,726,730,734,729,733,731,732,727,728",2787,55,0
16078fe1e2774595bcb0ca5715527445,"謝謝你, MLTD",,0,也玩了一年了呢 希望之後還有能接觸偶像大師的手游,16078fe1-e277-4595-bcb0-ca5715527445_486,1,1134,"1134,1210",3675,55,0
21762e0f5aea4b8790ab18ea998f203a,zy,,0,日版:MT6JFNJN  推特:@Zheng_1230    謝謝大家，我們有緣再見,21762e0f-5aea-4b87-90ab-18ea998f203a_442,1,873,"873,662",3541,55,0
a9e2a035d6034389a4e5c140d77e0fde,製作人,,0,多謝臺服繁中版 大家日服再見 id: RTZYC8Z3,a9e2a035-d603-4389-a4e5-c140d77e0fde_550,0,1176,"1176,1184,615,606",3503,55,0
bbdedd9690b049c8a85db624f710e156,空,,0,大家好 請多多指教！,bbdedd96-90b0-49c8-a85d-b624f710e156_115,1,606,"606,319,320,919,918,366,365,920,921,68,362,32,30,771",3598,55,0
03f18fb9a615464db55589da1e563f3a,製作人,,0,玩到最後 不再加友,03f18fb9-a615-464d-b555-89da1e563f3a_445,1,736,"736,1050,1051,1052,1053,1054",3520,55,0
ae4ec55665d34cc18daec2da6891411d,Jof 5.0.1,,0,轉生id: M24BHU9H                       大家有緣再會,ae4ec556-65d3-4cc1-8dae-c2da6891411d_572,0,441,441,3507,55,0
5cf4657baf054705972cf32c1148f865,blues,,0,要說掰掰了  有緣再見~ (´；ω；｀),5cf4657b-af05-4705-972c-f32c1148f865_197,0,1136,"1136,1206",3043,55,0
d5822113c3b44ddd95c50d718612669f,ZOIDS,,0,請多多指教！Hello!,d5822113-c3b4-4ddd-95c5-0d718612669f_408,0,1142,"1142,1307",2884,55,0
bfa2bb796f8943c08128713bb0425936,天空橋聖母,,0,台版再見，日服XKJ94PM4,bfa2bb79-6f89-43c0-8128-713bb0425936_266,1,999,"999,1194,624,86,80,362,42,56,58,68,72,96,98,114,755",3368,55,0
9075d5a311d94991b647d529ad4c3f28,雪緣,,0,日服：CVFBNL7T  有緣再見,9075d5a3-11d9-4991-b647-d529ad4c3f28_661,1,515,515,3934,55,0
4e69cbafcef24215bb5a8cb144e8147b,菲利浦@ありが３９,,0,皆様、ありが３９！,4e69cbaf-cef2-4215-bb5a-8cb144e8147b_498,0,737,"737,1307",3380,55,0
7b6c340a102b43e5a0f97128a9dc7115,小菘,,0,妖精帝國@Fairyの花～☆,7b6c340a-102b-43e5-a0f9-7128a9dc7115_149,0,576,"576,1146",3429,55,0
d19fbf67ec0647f68c05bc2beed00503,開花的肥貓,,0,知道台服即將停止營運的我先行離去了 謝謝大家,d19fbf67-ec06-47f6-8c05-bc2beed00503_618,0,1220,"1220,268,650",3639,55,0
56212d177ec0443f8cc4ec8b2be036d9,文森,,0,茱莉亞單推...大概吧？,56212d17-7ec0-443f-8cc4-ec8b2be036d9_463,0,1232,"1232,279,124,123,1216,1224,1226",3341,55,0
7f57b90cde7c4348a477db2111bb6b15,安,,0,感覺好可惜  遊玩到最後一刻 >.</,7f57b90c-de7c-4348-a477-db2111bb6b15_635,1,189,"189,1140",3624,55,0
4541bc4796294090b1ff64e851b139d2,mikimiki,,0,大愛本家的各位愛抖露！！,4541bc47-9629-4090-b1ff-64e851b139d2_287,1,771,,3609,55,0
f128f353d88445c58186a5bdc7c294c9,■,,0,謝謝大家兩年多的陪伴 珍重再見,f128f353-d884-45c5-8186-a5bdc7c294c9_287,0,984,984,3456,55,0
49ce441f9abb4ceda02fc02606c9f214,水瀨祈,,0,啊！為了不重蹈當時戰鬥女子學園的遺憾，今日起要加速資料儲存的工作了 從伊織開始也從伊織結束嗎？,49ce441f-9abb-4ced-a02f-c02606c9f214_277,1,126,"126,1198,7,441,868,442,443,451,20,317,25,771,1329,28,40,56,362,64,86,90,102,106,112,128,755,921,1307,408,409,737",3232,55,0
d7447c81a669458ab9fa72337d3e75f9,厄祭,,0,有制服伊織了！！,d7447c81-a669-458a-b9fa-72337d3e75f9_581,0,518,"518,1146,576,331",3532,55,0
496310daca1d4feaa11fac573e26be61,鴿助,,0,"0128珍重再見,開心玩到最後吧^^ 想入手星耀季節了",496310da-ca1d-4fea-a11f-ac573e26be61_286,1,1092,1092,3309,55,0
2ebd2800ab5a4684a8f6ff4baf72ca92,男孩花點錢怎麼了,,0,你各位小心了！！！這就是我最後的燒石頭仕事流！！！,2ebd2800-ab5a-4684-a8f6-ff4baf72ca92_307,0,1210,"1210,1186,600,582,634",3219,55,0
dffc879319fb48b2af8008b3d9efbd4e,真司,,0,小孩子才做选择，大人是请给我各来一份。  ( ￣▽￣)σ,dffc8793-19fb-48b2-af80-08b3d9efbd4e_144,0,636,"636,1206",3360,55,0
4eef1e4a25aa44fe9714655dfb7a03d2,小白,,0,請多多指教！,4eef1e4a-25aa-44fe-9714-655dfb7a03d2_60,0,1,1,3374,55,0
01844a24f7a849f2b999a951e1af4a64,akagi402,,0,『居然要倒了嗚嗚嗚，會堅持到最後一天的』,01844a24-f7a8-49f2-b999-a951e1af4a64_626,1,1236,"1236,1307,1316,1076",3363,55,0
279f8f491d5947f9866f419dff461949,我最愛的,,0,再見了 偶像大師 謝謝桃子星梨花這兩位小蘿莉還有眾多可愛女孩,279f8f49-1d59-47f9-866f-419dff461949_154,0,1307,"1307,1176,1167,1180,1196,1230",2995,55,0
a80b743ce18d4863b22611831370f0a8,Tom,,0,請多多指教！雖然短暫時間！,a80b743c-e18d-4863-b226-11831370f0a8_685,1,1,1,2953,55,0
3defdac6bc5741c684194e39656f59ee,囧史密斯,,0,菜鳥貴音P，請多指教！,3defdac6-bc57-41c6-8419-4e39656f59ee_316,0,578,,3278,55,0
19383e756d8e486d8dcd04e4f0634007,夜月迷萊亞,,0,請多多指教！！！,19383e75-6d8e-486d-8dcd-04e4f0634007_9001,0,1049,"1049,771,736,22,21,56,361,755,597,408,409,403,1042,1048,1046,1058,1057,1056,1031,1035,1034,1038,1037,1028,1054,1053",3357,55,0
47eacfd5fc3f496a9167b9276d747084,JrayCorl,,0,I'm newbie.Nice to meet u.,47eacfd5-fc3f-496a-9167-b9276d747084_278,1,1174,"1174,221",3161,55,0
ad3f51f26ef94797abde40901a1a0e38,Pride,,0,請多多指教,ad3f51f2-6ef9-4797-abde-40901a1a0e38_9003,0,650,,3545,55,0
f2df3a2950e0491190ad2b81b1148b1a,潯潝,,0,希望遊戲能不結束，或是搞個國際服之類的,f2df3a29-50e0-4911-90ad-2b81b1148b1a_441,0,213,"213,58,57",3401,55,0
78ea1ad1ed014d278b58218869c99a48,創♪,,0,最上靜香異色真的香♪,78ea1ad1-ed01-4d27-8b58-218869c99a48_230,1,55,"55,1076",3035,55,0
582a97e2a73e49178beef23f3181a969,陳宗典,,0,台服即將關閉，希望在這最後的時間，能與各位建立更多美好回憶。願未來若重啟台服，能再與各位相見,582a97e2-a73e-4917-8bee-f23f3181a969_59,1,1120,"1120,1107,986,1093,1002,1017,1063,1078,921,920,919,918,1042,1058,7,450,20,19,755,1305,735,1139,1242,1307,9,441,1331,1339,1315",3206,55,0
80d7c573ddde43808ac234b16af45188,kc,,0,真香！,80d7c573-ddde-4380-8ac2-34b16af45188_149,0,689,,3488,55,0
ad0724f5aaf14a4f9ee7efe2a5340007,舞台,,0,為什麼是十抽收工……,ad0724f5-aaf1-4a4f-9ee7-efe2a5340007_230,0,318,"318,1376,1228",3164,55,0
1451169c1bda4c94aad3ce072ce3ca2d,璞之帥,,0,謝謝台服會待到最後一天的 那是書寫歷史的處所，向著高聳的彼端Flyers 朝著那萬里無雲的晴空 Fly high,1451169c-1bda-4c94-aad3-ce072ce3ca2d_107,1,1234,"1234,735,736,1305,1306,664",3321,55,0
fd0b2372f16b4dd584f31fd934024c02,木子韓籍,,0,週年回鍋馬上要結束了，失落啊！,fd0b2372-f16b-4dd5-84f3-1fd934024c02_573,0,1172,1172,2857,55,0
a00e848ee7d04887bf150ed03281aafb,地下室,,0,日服ID:YMTSRLP5 幫加一下 想解每日,a00e848e-e7d0-4887-bf15-0ed03281aafb_178,1,1180,"1180,72,954,610,706,1276,1317",3235,55,0
c1a74b0c91684c68ad9de191f961ab1a,千絲,,0,新手缺好友,c1a74b0c-9168-4c68-ad9d-e191f961ab1a_106,0,57,"57,1164,1268",3085,55,0
9cffc98caff7466590d161b3d8b62a06,嚕比@重度杏廚,,0,最疼愛本命小兔子杏奈醬吶(´∀｀)♡,9cffc98c-aff7-4665-90d1-61b3d8b62a06_178,1,71,"71,737,611,1307,1276",1259,55,0
4bb7495db9bf4aa289ac8887e20960f4,緋紅@你們玩 我累了,,0,台版週年 朋花第三 藍月第6 的小豬豬,4bb7495d-b9bf-4aa2-89ac-8887e20960f4_90,0,242,"242,624,1194,787,1222,904,113",3092,55,0
31f0a840b2a74781be215a70e5fcccc3,舞台少女 園田海未,,0,嗚咪嗚咪嗚,31f0a840-b2a7-4781-be21-5a70e5fcccc3_492,0,592,"592,1162",3238,55,0
317ccd607a5a4a3c9fc2f5c46426b1b3,Tink,,0,香,317ccd60-7a5a-4a3c-9fc2-f5c46426b1b3_132,1,644,,3036,55,0
72fe6b752daa45a49d2e48a210d8eac0,bilibo,,0,不知要說什麼？,72fe6b75-2daa-45a4-9d2e-48a210d8eac0_194,0,7,"7,14,1077,1091,442,20,449,1307,12,1168",3143,55,0
f99637c0ce8d4edf9aa63ec773718709,佾之痕,,0,^0^,f99637c0-ce8d-4edf-9aa6-3ec773718709_194,0,582,,3159,55,0
dbd8c1c456bd4370bf5f59cd515af371,雨滿風,,0,非洲大酋長,dbd8c1c4-56bd-4370-bf5f-59cd515af371_222,1,578,,3059,55,0
233cfa39e0b84c32a31aae9923c42d78,馬達,,0,蹲得越低，腳越麻,233cfa39-e0b8-4c32-a31a-ae9923c42d78_332,0,71,71,2097,55,0
f42a73d479534f0e865e3e67dbdd23c6,旗山蕉蕉,,0,留個紀念，珍重再見,f42a73d4-7953-4f0e-865e-3e67dbdd23c6_572,0,1239,"1239,1236,1196,1168,1194,1208,1218,1174,1178,1200,1202,1182,1154,1156,773,889,984,999,1060,1090,1315,1331,25,1346,1376",3434,55,0
610e0aedaf48435fa3a42d8ce420f729,嵐零汪,,0,2020唯一救贖百萬動畫化,610e0aed-af48-435f-a3a4-2d8ce420f729_103,1,564,"564,614,1038,1048,1058,145,183,1134,1210,1033",2911,55,0
8cb12b9103fb4d03982be2c0a9e8c493,julia单推,,0,单推julia,8cb12b91-03fb-4d03-982b-e2c0a9e8c493_137,1,1232,"1232,1184,1160",2091,55,0
056dc56cf3044a6e9032feaa63e484d2,藍情,,0,好像是打不太動MM難度的鹹魚玩家¬_¬ 109/01/19開始玩 沒登入的天數已經多到不想算了←_←,056dc56c-f304-4a6e-9032-feaa63e484d2_386,0,735,735,3141,55,0
2399877a40344cea8f4f3c705c5eaa76,櫻川彥@多謝台版,,0,相紲兩改的活動，攏是志保伴阮行到最後。也誠有幸會當來佮志保熟似，未來做著製作人的路上，我會繼續來支持著志保！,2399877a-4034-4cea-8f4f-3c705c5eaa76_206,0,1198,"1198,245,1285,1240",2678,55,0
361d698e07e84b0e9e5884a9305a0a92,中野麻蛙子@感謝營運,,0,JP:4573L769,361d698e-07e8-4b0e-9e58-84a9305a0a92_233,0,1210,"1210,1237,1225,1215,1217,1235,1167,1175,1173,1169,1139,1137,1149,1171,1199,1207,1195,1209,1229,1141,1223,1231,1227,1219,1221,1213,1205,1197,1201,1203,1193,1185,1191,1189,1181,1183,1187,1179,1177,1165,1157,1159,1161,1163,1155,1153,1145,1147,1135,1143,1151,1233",3412,55,0
6f3b7108ef6d41a4997a1e8b74890553,issacs,,0,有緣終會重逢，話別總有再見,6f3b7108-ef6d-41a4-997a-1e8b74890553_362,0,227,"227,1180,1140,1014,954,739,1120,1053,1057,737,1307",3096,55,0
76ad38a4d8d9426daf773b86b5d2790f,冷,,0,希望於星空一路奔馳//星梨花推,76ad38a4-d8d9-426d-af77-3b86b5d2790f_550,0,606,"606,1176,1307",3356,55,0
85f968abf44147fc8b8d9e1377dee610,Crabbit,,0,■最後一天 大家辛苦了 我們星耀季節見,85f968ab-f441-47fc-8b8d-9e1377dee610_107,0,1,"1,2,362,126",3263,55,0
b0b1ccf2370a43e1ae0419ef6d3c45e4,製作人,,0,請多多指教,b0b1ccf2-370a-43e1-ae04-19ef6d3c45e4_305,1,1164,1164,3310,55,0
aeaebe60faeb4295909305b18757cfc5,Xingson,,0,今までありがとう、アジア版(个_个),aeaebe60-faeb-4295-9093-05b18757cfc5_596,0,1329,"1329,1176,1146,1230,1212,1182,1306,1307",3022,55,0
452a05a4c8e94def9b9a16b76445f639,蜂糖蝦蝦,,0,請多多指教啦！,452a05a4-c8e9-4def-9b9a-16b76445f639_663,0,19,"19,919,920,1307,11,1,1149,101,361,1304,1303,1300,1293,1298,1291,1283,1278,1272,1267,1269,1260,1262,1254,362,105,106",3005,55,0
5bc98f4c4d814dd59e1f0dd059204ebd,ぐだ子,,0,Hello world,5bc98f4c-4d81-4dd5-9e1f-0dd059204ebd_233,0,794,794,3687,55,0
f4aef586255744368bbb3b4659e639ad,■■■■世興■■■■,,0,感恩、感謝、感您老木,f4aef586-2557-4436-8bbb-3b4659e639ad_573,0,736,"736,735,1306,1305",3437,55,0
a9237e5ed696444d9a96e79810d83f0c,a,,0,請多多指教,a9237e5e-d696-444d-9a96-e79810d83f0c_286,1,1,1,3017,55,0
dafe41a54a4b42929470bd19de9b51b7,柏木葉,,0,-.-,dafe41a5-4a4b-4292-9470-bd19de9b51b7_133,0,588,,2744,55,0
82a2ca480bb34ecaba383984bb9d0d3f,David,,0,最終日，靜香 Thank you 大放送…… 後會有期……,82a2ca48-0bb3-4eca-ba38-3984bb9d0d3f_288,0,606,606,3115,55,0
ffe035c47b8a436d9597ded8741659c0,帕魯喵斯,,0,爆死…,ffe035c4-7b8a-436d-9597-ded8741659c0_628,0,1140,"1140,1170,1204,1212",3462,55,0
bcb27078c18945debeb38b4eb2eca08d,千樹六喰,,0,小弟不才，還請多多指教！,bcb27078-c189-45de-beb3-8b4eb2eca08d_105,0,7,,2883,55,0
345b21a9741d445a98263cd031152a8d,豆芽菜豪粗,,0,2週年卡池說好的6%抽起來不到3%(250抽6彩,345b21a9-741d-445a-9826-3cd031152a8d_449,1,192,"192,572,687",3333,55,0
0aefe2a63f5d4f50bd09f742f02da4c9,赤田搜一,,0,趕在二週年前回鍋一波,0aefe2a6-3f5d-4f50-bd09-f742f02da4c9_492,0,56,56,3176,55,0
71e45feadf8d432dbe2e2e2b4a917a4d,星,,0,週年了,71e45fea-df8d-432d-be2e-2e2b4a917a4d_572,0,1307,"1307,1053,1267,21,868",3203,55,0
6d90c64b6b1242b8bcffa783f1cb7adf,呆呆,,0,嗨嗨,6d90c64b-6b12-42b8-bcff-a783f1cb7adf_144,0,98,"98,281,984",2717,55,0
c5e7937d882a4308b0036241ae4c2a49,azure,,0,呜呜呜,c5e7937d-882a-4308-b003-6241ae4c2a49_381,0,1142,"1142,1239",3066,55,0
4b35c4d7a01149cda2577d9bf59c39b2,阿尼叔叔,,0,多說夜露死苦！,4b35c4d7-a011-49cd-a257-7d9bf59c39b2_205,1,652,"652,737,1307,1297,1222,727",3091,55,0
ed23dcf62a014b8da66fc641f7b722e5,丛云伴月,,0,每一次告別，都是死去一點點,ed23dcf6-2a01-4b8d-a66f-c641f7b722e5_461,0,1198,"1198,1220,55,361,85,89,101,1307,125,1316,57,53,441",3397,55,0
0dfb4b05bc65416a9ed109cc313d9f81,臭臭泥,,0,so sad,0dfb4b05-bc65-416a-9ed1-09cc313d9f81_304,1,1307,1307,3650,55,0
0f5dbe7cc2b842f4994529967d761fff,桃子先輩の踏み台,,0,日服ID:33XC7CNG,0f5dbe7c-c2b8-42f4-9945-29967d761fff_162,1,628,,3551,55,0
eaba78b6af854dd0b136011216f6c29e,伊吹@梓only,,0,想一直聽到梓小姐的聲音。,eaba78b6-af85-4dd0-b136-011216f6c29e_241,1,789,789,2594,55,0
e2cbd51be7394e80a1f19c7d4740bc40,賽賽,,0,日版ID WH5LQ3CT 最後一日 各位再見,e2cbd51b-e739-4e80-a1f1-9c7d4740bc40_359,0,771,771,2999,55,0
2a8faafaf21844e1ae1af908ecfc7bcb,龍文,,0,去日服了,2a8faafa-f218-44e1-ae1a-f908ecfc7bcb_492,0,1162,"1162,211,1267,56,55",3066,55,0
3308a501d49045e8951f992079f68969,阿彌餵哈姆藏吃豆芽菜,,0,HI HO,3308a501-d490-45e8-951f-992079f68969_679,1,1273,"1273,66",2797,55,0
4b38a74696a74c8aa0e5e5304018c416,猪头人,,0,数昔日春花，盼明日再会。感谢陪伴，有缘再见,4b38a746-96a7-4c8a-a0e5-e5304018c416_195,0,918,918,3176,55,0
194712fec2664e6c827d21e65eb10397,Tee,,0,(#^.^#),194712fe-c266-4e6c-827d-21e65eb10397_9003,0,32,,3525,55,0
8bba3927713b4ad48cfb26f6f926d631,芙莉,,0,请多多指教,8bba3927-713b-4ad4-8cfb-26f6f926d631_627,1,407,"407,409",3265,55,0
bc2ab56535a8471da6a16fc29b01a497,遜遜,,0,你好~請多多指教！,bc2ab565-35a8-471d-a6a1-6fc29b01a497_105,0,56,,3045,55,0
45635c4be1d54d859dbf6e533891f904,恁啊叔美波提督,,0,島惹！幫大家QQ。無課玩家大勝利！,45635c4b-e1d5-4d85-9dbf-6e533891f904_664,1,1194,"1194,542,624",3288,55,0
b7b61c27ba694716a25c53a81e39ece6,Sparky,,0,日版ID：F9QVCARA 休閒為主=U= 台版就一起走到最後吧QQ,b7b61c27-ba69-4716-a25c-53a81e39ece6_464,1,1218,"1218,110,124,102,1239,317",3704,55,0
c172797767924c959de613f4ba44d9c1,Liang,,0,請多多指教!,c1727977-6792-4c95-9de6-13f4ba44d9c1_574,0,1168,"1168,1167",2641,55,0
c495597c5be4489f9fbb142ae0d720eb,墨,,0,才剛入坑不久 台服..我們日服見,c495597c-5be4-489f-9fbb-142ae0d720eb_449,1,1143,"1143,35,27,57,121,361,63,1307,1",2727,55,0
5856bc0681aa4f05981d8d94986ca9ca,南宮冰舞,,0,我是南宫冰舞 请多多指教 欢迎加我为同僚 虽然不常上线 但偶尔闲暇时还是会玩几场 高兴认识大家,5856bc06-81aa-4f05-981d-8d94986ca9ca_623,0,7,"7,1307,1230,1196,1192",2838,55,0
28f72a0c54544f6fa24a40d1259a6fb6,幽布,,0,我是非洲人~,28f72a0c-5454-4f6f-a24a-40d1259a6fb6_107,0,665,"665,1235,1231,1226",3176,55,0
2f3e8be5a0024b79a5a3da7abe7c255b,箱澤杏葉 矢尾美緒,,0,可奈上位彩牌達成！謝謝大家的陪伴，以後有緣再相見,2f3e8be5-a002-4b79-a5a3-da7abe7c255b_451,0,1204,"1204,1184,1170,1206,1177,1199,1181,1167,1361",3010,55,0
6f83d265c2be419d9734a935034acd08,洛音然,,0,賽車環在哪裡~,6f83d265-c2be-419d-9734-a935034acd08_657,1,1212,"1212,642,722,1029,1054,1057,85,1028,713,1292,104,139,850,1283,1058,103,1002,1007,259",2861,55,0
27b04a00a5ea44ff94cfe3692c5ea466,Ming,,0,請多多指教！！,27b04a00-a5ea-44ff-94cf-e3692c5ea466_572,0,1166,"1166,1200,362",3479,55,0
9f76dbb80a1247079f170fcc44b48390,搖空,,0,翼~美希P 杏奈活動服異色好看><,9f76dbb8-0a12-4707-9f17-0fcc44b48390_305,1,920,,3159,55,0
377db1d97ceb45f3b080b198d764131e,Button,,0,請多多指教！,377db1d9-7ceb-45f3-b080-b198d764131e_362,0,71,"71,1181,1276,1307",2556,55,0
d4af88b7948a47e497224dfacd35b2d1,山口一郎,,0,轉生日版 id: MR292QXM 請多指教,d4af88b7-948a-47e4-9722-4dfacd35b2d1_567,0,1234,"1234,1198,1228,1220,1200,1190,1168,1172,1239,126",3196,55,0
bb927d1a74244dc5a903d69ad6a08a7c,伊東 奈良,,0,拇指是有極限的…,bb927d1a-7424-4dc5-a903-d69ad6a08a7c_179,0,10,"10,4,441,771,570,737",3536,55,0
89c95de7681e494c8e69778f6f799b42,拉比,,0,新進製作人，請多指教。,89c95de7-681e-494c-8e69-778f6f799b42_9002,1,1,1,2132,55,0
a648443144e849a3b566dd468d720012,懶貓,,0,喵喵喵,a6484431-44e8-49a3-b566-dd468d720012_195,0,1236,"1236,1146,1148,1196,1228,1135,1137,1139,1141,1143,1145,1151,1153,1155,1157,1159,1161,1163,1165,1167,1169,1171,1173,1175,1177,1179,1181,1183,1185,1187,1189,1191,1193,1195,1199,1201,1203,1205,1207,1209,1211,1213,1215,1217,1219,1221,1223,1225,1227,1231,1233,1235",3337,55,0
f929c22ea00a422a974f871ec5d72d1a,水母明太子飯糰,,0,木實、響、紗代子P,f929c22e-a00a-422a-974f-871ec5d72d1a_201,0,101,,3246,55,0
4277669ac0184725a99f171c81c0f014,吐司口味末日,,0,初四啦~普羅丟撒～,4277669a-c018-4725-a99f-171c81c0f014_515,0,578,"578,197,367,398,736,735",3394,55,0
86e7e3f9ccfe441c867e87bbb6be41d5,上原 俊,,0,從CiRCLE轉職過來的DD系製作人。,86e7e3f9-ccfe-441c-867e-87bbb6be41d5_468,1,326,,3229,55,0
df44c0058ab64619b34e295f44fac5e6,超休閒p,,0,非常休閒的玩,df44c005-8ab6-4619-b34e-295f44fac5e6_304,0,1163,"1163,1232,597",3097,55,0
c664ec9912aa47d083fe489dc61fa26e,PR,,0,nanodesu,c664ec99-12aa-47d0-83fe-489dc61fa26e_618,1,1220,1220,3338,55,0
02f9db04d94a4698b00ca9e3b730d790,情忆,,0,早安午安晚安,02f9db04-d94a-4698-b00c-a9e3b730d790_194,0,129,"129,133",3175,55,0
4220a03094f84cd8bc1dce9e4c3e5804,流心,,0,765！,4220a030-94f8-4cd8-bc1d-ce9e4c3e5804_107,1,326,,3293,55,0
d8d2c075499642c2b81a2f27bd26a635,槐序,,0,收号，活动打的越多越好，有意私,d8d2c075-4996-42c2-b81a-2f27bd26a635_516,1,31,"31,1090,441,27",3288,55,0
b0d6f3e827aa494dbc62752f6282d8e4,快樂小小兵,,0,曇りない空へ Fly high！！！,b0d6f3e8-27aa-494d-bc62-752f6282d8e4_573,0,1172,"1172,602,923,468,145,1014",3025,55,0
b857a55654204685a2bdaa6dfd5cc26b,嗶啵猴,,0,嗶啵猴就是愛作戰~,b857a556-5420-4685-a2bd-aa6dfd5cc26b_494,0,597,"597,1167,362",3681,55,0
